20131218164500,-80.719101,-7184,89,-0.623000,4460,13010518
20131218170000,-67.988764,-6051,89,-0.563000,1700,10591664
20131218171500,-44.202247,-3934,89,-0.397000,-26.666666666667,2018823
20131218173000,-14.112360,-1256,89,-0.062000,-413.333333333333,2669149
20131218174500,0.887640,79,89,0.000000,-491.904761904762,4584047
20131219080000,0.168539,15,89,0.250000,10853.333333333332,3840154
20131219081500,193.820225,17250,89,0.227000,16173.333333333332,6588450
20131219083000,179.752809,15998,89,0.215000,20560,7059803
20131219084500,169.044944,15045,89,0.208000,24746.666666666668,8222607
20131219090000,156.292135,13910,89,0.194000,29153.333333333336,9197727
20131219091500,143.730337,12792,89,0.187000,34440,9931274
20131219093000,132.078652,11755,89,0.178000,41833.333333333336,10788076
20131219094500,122.808989,10930,89,0.175000,45693.33333333333,11338147
20131219100000,110.764045,9858,89,0.159000,49420.00000000001,11783730
20131219101500,87.494382,7787,89,0.130000,52266.666666666664,11985357
20131219103000,38.808989,3454,89,-0.023000,54373.33333333333,12248722
20131219104500,-44.303371,-3943,89,-0.147000,55971.428571428565,12428187
20131219104500,-44.303371,-3943,89,-0.147000,56019.999999999985,12428187
20131219110000,-24.640449,-2193,89,-0.027000,57813.333333333336,12398527
20131219111500,-8.449438,-752,89,-0.024000,58940,12222230
20131219113000,-7.797753,-694,89,-0.021000,59906.66666666667,12297482
20131219114500,-6.820225,-607,89,-0.018000,61271.428571428565,12330588
20131219114500,-6.820225,-607,89,-0.018000,61299.999999999985,12330588
20131219120000,-4.719101,-420,89,-0.012000,61673.33333333333,12551950
20131219121500,-2.943820,-262,89,-0.003000,60573.33333333333,12314410
20131219123000,-2.056180,-183,89,-0.009000,60433.33333333334,12314568
20131219124500,-1.808989,-161,89,-0.006000,59526.66666666667,12122228
20131219130000,-3.415730,-304,89,-0.018000,58300,12361469
20131219131500,-7.179775,-639,89,-0.028000,56740,12401151
20131219133000,-12.179775,-1084,89,-0.053000,54379.99999999999,12456574
20131219134500,-19.022472,-1693,89,-0.080000,52280,12625913
20131219140000,-26.808989,-2386,89,-0.114000,50473.33333333333,12808624
20131219140000,-26.808989,-2386,89,-0.114000,51600]],12808624
20131219141500,-33.988764,-3025,89,-0.142000,47520,12964665
20131219143000,-41.044944,-3653,89,-0.177000,44246.666666666664,12902868
20131219144500,-47.977528,-4270,89,-0.217000,40800,13073867
20131219144500,-47.977528,-4270,89,-0.217000,41227.27272727272,13073867
20131219150000,-55.112360,-4905,89,-0.266000,36833.33333333333,12978447
20131219151500,-62.359551,-5550,89,-0.316000,32626.666666666668,12773164
20131219153000,-69.247191,-6163,89,-0.362000,27980.000000000004,12479514
20131219154500,-75.573034,-6726,89,-0.439000,23366.666666666664,12069384
20131219160000,-79.651685,-7089,89,-0.488000,18346.666666666668,10924522
20131219161500,-81.404494,-7245,89,-0.522000,13206.666666666666,11314996
20131219163000,-82.550562,-7347,89,-0.590000,8500,10156448
20131219164500,-79.808989,-7103,89,-0.610000,4239.999999999999,9611912
20131219170000,-67.640449,-6020,89,-0.567000,1626.666666666667,7431005
20131219171500,-45.235955,-4026,89,-0.395000,53.333333333333,2001182
20131219173000,-15.764045,-1403,89,-0.156000,-366.666666666667,2558800
20131219174500,-0.134831,-12,89,0.250000,-564.285714285714,3959645
20131220080000,0.089888,8,89,0.219000,9893.333333333334,6249893
20131220081500,138.606742,12336,89,0.166000,8813.333333333332,3115264
20131220083000,83.910112,7468,89,0.210000,18406.666666666664,7587792
20131220084500,150.651685,13408,89,0.205000,17173.333333333332,11167351
20131220090000,131.179775,11675,89,0.187000,23353.333333333336,6189469
20131220091500,126.123596,11225,89,0.187000,30566.666666666664,6260656
20131220093000,122.359551,10890,89,0.182000,30306.66666666667,6357036
20131220094500,104.764045,9324,89,0.122000,32206.66666666667,7683318
20131220100000,91.280899,8124,89,0.112000,42686.66666666667,6665100
20131220101500,85.000000,7565,89,0.129000,49386.666666666664,7203577
20131220103000,39.415730,3508,89,-0.007000,51820,9013035
20131220104500,-36.977528,-3291,89,-0.137000,53760,9097547
20131220110000,-24.954545,-2196,88,-0.032000,55313.33333333334,9516904
20131220111500,-11.089888,-987,89,-0.029000,56753.33333333333,9615017
20131220113000,-9.494382,-845,89,-0.026000,57646.66666666667,9588595
20131220114500,-7.674157,-683,89,-0.023000,58193.33333333333,9590393
20131220120000,-6.033708,-537,89,-0.017000,58300,9635516
20131220121500,-4.707865,-419,89,-0.012000,58166.66666666666,9563622
20131220123000,-3.719101,-331,89,-0.012000,57880,9684266
20131220124500,-3.797753,-338,89,-0.012000,56913.33333333334,9797606
20131220130000,-5.471910,-487,89,-0.018000,55786.666666666664,10050456
20131220131500,-8.966292,-798,89,-0.035000,54293.333333333336,10190386
20131220133000,-13.404494,-1193,89,-0.056000,52779.99999999999,10254898
20131220134500,-19.460674,-1732,89,-0.079000,50333.33333333333,10369484
20131220140000,-26.853933,-2390,89,-0.112000,48146.66666666667,10526351
20131220141500,-33.730337,-3002,89,-0.135000,45540,10429967
20131220143000,-40.011236,-3561,89,-0.165000,43453.33333333334,10562043
20131220144500,-46.022472,-4096,89,-0.156000,38026.66666666667,9783133
20131220150000,-44.314607,-3944,89,-0.116000,36466.666666666664,10764317
20131220151500,-26.606742,-2368,89,-0.101000,25720.000000000004,13953444
20131220153000,-25.662921,-2284,89,-0.041000,10880,4562335
20131220154500,-18.134831,-1614,89,-0.079000,9166.666666666668,9304014
20131220160000,-18.056180,-1607,89,-0.089000,12613.333333333332,9704269
20131220161500,-45.932584,-4088,89,-0.335000,10146.666666666666,9784898
20131220163000,-50.876404,-4528,89,-0.222000,9753.333333333334,11261927
20131220164500,-43.853933,-3903,89,-0.357000,4260,7528872
20131220170000,-44.898876,-3996,89,-0.387000,1286.666666666667,7664539
20131220171500,-28.292135,-2518,89,-0.240000,-233.333333333333,2028722
20131220173000,-9.247191,-823,89,-0.222000,-433.333333333333,3686311
20131220174500,-1.382022,-123,89,0.000000,-400,9316587
20131221080000,-0.112360,-10,89,0.268000,9173.333333333332,1840552
20131221081500,184.460674,16417,89,0.230000,13766.666666666668,4232754
20131221083000,171.101124,15228,89,0.216000,18140,2399524
20131221084500,160.887640,14319,89,0.208000,22086.666666666668,2651872
20131221090000,151.471910,13481,89,0.198000,26159.999999999996,3428807
20131221091500,142.471910,12680,89,0.193000,30973.333333333336,4021394
20131221093000,132.617978,11803,89,0.185000,37660,4794101
20131221094500,121.561798,10819,89,0.175000,41739.99999999999,5391397
20131221100000,106.292135,9460,89,0.157000,45506.66666666666,5726041
20131221101500,83.471910,7429,89,0.126000,48586.66666666667,6054985
20131221103000,41.730337,3714,89,0.004000,51066.666666666664,6458813
20131221104500,-25.696629,-2287,89,-0.094000,54260,10636678
20131221110000,-13.887640,-1236,89,-0.006000,55153.33333333333,17435426
20131221111500,0.876404,78,89,0.018000,52560,10532647
20131221113000,19.415730,1728,89,0.025000,50120,8453966
20131221114500,21.213483,1888,89,0.092000,53146.66666666666,8411859
20131221120000,21.303371,1896,89,0.086000,55286.66666666667,10675424
20131221121500,28.067416,2498,89,0.096000,64200.000000000015,11441309
20131221123000,34.505618,3071,89,-0.076000,33913.33333333333,9357801
20131221124500,4.741573,422,89,0.008000,35353.333333333336,16495522
20131221130000,15.550562,1384,89,0.119000,51033.33333333333,7619665
20131221131500,42.348315,3769,89,-0.036000,39253.33333333333,11310430
20131221133000,5.258427,468,89,-0.042000,55240,9169230
20131221134500,28.842697,2567,89,-0.046000,39160,16365625
20131221140000,19.325843,1720,89,-0.049000,32546.666666666664,14595859
20131221141500,-24.921348,-2218,89,-0.035000,31740,17974537
20131221143000,-11.842697,-1054,89,-0.069000,22819.999999999996,10823031
20131221144500,-20.078652,-1787,89,0.006000,28740.000000000004,15840800
20131221150000,-12.730337,-1133,89,-0.028000,34339.99999999999,11334048
20131221151500,-20.134831,-1792,89,-0.091000,21906.666666666664,10767133
20131221153000,-53.191011,-4734,89,-0.214000,23906.66666666667,18011967
20131221154500,-10.382022,-924,89,-0.116000,9086.666666666668,7544629
20131221160000,-55.438202,-4934,89,-0.061000,18913.333333333332,7605352
20131221161500,-12.067416,-1074,89,-0.295000,6333.333333333333,12863282
20131221163000,-54.438202,-4845,89,-0.352000,3840,9236269
20131221164500,-48.000000,-4272,89,-0.388000,1640,5576548
20131221170000,-58.595506,-5215,89,-0.582000,573.333333333333,7846892
20131221171500,-46.730337,-4159,89,-0.554000,-73.333333333333,2081035
20131221173000,-20.988764,-1868,89,-0.188000,-473.333333333333,2241901
20131221174500,-1.123596,-100,89,0.250000,-420,3058130
20131222080000,0.101124,9,89,0.238000,7613.333333333334,3059238
20131222081500,150.213483,13369,89,0.227000,13726.666666666668,3484185
20131222083000,151.202247,13457,89,0.206000,15200,2691519
20131222084500,138.101124,12291,89,0.201000,15326.666666666668,4777328
20131222090000,119.146067,10604,89,0.188000,24766.66666666667,8223342
20131222091500,134.865169,12003,89,0.190000,27619.999999999996,3332607
20131222093000,127.831461,11377,89,0.171000,36326.66666666667,7870167
20131222094500,123.056180,10952,89,0.177000,34686.666666666664,4300485
20131222100000,102.123596,9089,89,0.166000,41926.66666666667,10391538
20131222101500,87.146067,7756,89,0.143000,45853.33333333333,12120255
20131222103000,71.134831,6331,89,0.113000,46753.33333333333,9244936
20131222104500,37.033708,3296,89,0.033000,46013.333333333336,10695017
20131222110000,34.179775,3042,89,0.013000,53886.66666666668,10684176
20131222111500,38.022472,3384,89,0.098000,59560,7805142
20131222113000,29.865169,2658,89,-0.080000,42586.666666666664,17654251
20131222114500,22.089888,1966,89,0.122000,30086.666666666664,8036158
20131222120000,46.988764,4182,89,0.085000,45766.66666666667,4813643
20131222121500,64.033708,5699,89,0.137000,45740.00000000001,6638097
20131222123000,49.528090,4408,89,0.028000,26733.33333333333,7821959
20131222124500,22.921348,2040,89,0.135000,36106.66666666667,5452460
20131222130000,46.089888,4102,89,0.035000,27473.333333333336,5617059
20131222131500,26.033708,2317,89,0.123000,40700,5043346
20131222133000,12.573034,1119,89,0.112000,38420,7755216
20131222134500,21.955056,1954,89,0.003000,46560,6302860
20131222140000,3.224719,287,89,-0.280000,43846.66666666667,17627401
20131222141500,-17.404494,-1549,89,-0.046000,35913.33333333334,14742144
20131222143000,-30.808989,-2742,89,-0.063000,21713.333333333336,14495111
20131222144500,-61.662921,-5488,89,-0.462000,15833.333333333336,13360229
20131222150000,-55.932584,-4978,89,-0.343000,11513.333333333332,17357090
20131222151500,-74.920455,-6593,88,-0.203000,31253.33333333333,13732786
20131222153000,-55.166667,-4965,90,-0.259000,24573.33333333333,11944765
20131222154500,-56.528090,-5031,89,-0.398000,16473.333333333336,12390342
20131222160000,-60.494382,-5384,89,-0.339000,16680,13287476
20131222161500,-67.988764,-6051,89,-0.432000,10740,9564242
20131222163000,-75.584270,-6727,89,-0.527000,7773.333333333333,9232405
20131222164500,-72.966292,-6494,89,-0.527000,4033.333333333333,7364009
20131222170000,-63.280899,-5632,89,-0.509000,1460,3143492
20131222171500,-45.471910,-4047,89,-0.507000,-146.666666666667,2030439
20131222173000,-21.516854,-1915,89,-0.258000,-506.666666666667,2149620
20131222174500,-1.573034,-140,89,0.000000,-393.333333333334,3177419
20131223080000,0.179775,16,89,0.025000,3346.666666666666,825493
20131223081500,3.786517,337,89,0.021000,3713.333333333333,881315
20131223083000,-7.674157,-683,89,-0.070000,8873.333333333334,1319170
20131223084500,36.168539,3219,89,0.122000,8280,924094
20131223090000,29.561798,2631,89,0.050000,14120,1040494
20131223091500,46.292135,4120,89,0.114000,16206.666666666668,769028
20131223093000,62.157303,5532,89,0.170000,21779.999999999993,2118199
20131223094500,88.471910,7874,89,0.145000,22246.666666666664,1568783
20131223100000,73.415730,6534,89,0.099000,25913.333333333336,6749296
20131223101500,55.123596,4906,89,0.141000,43680,3178848
20131223103000,67.146067,5976,89,0.118000,46160,4661734
20131223104500,44.213483,3935,89,0.100000,13526.666666666668,7861823
20131223110000,36.303371,3231,89,0.138000,41026.66666666666,1920881
20131223111500,53.516854,4763,89,0.011000,41453.33333333333,9165250
20131223113000,34.325843,3055,89,0.133000,24386.666666666664,2336145
20131223114500,24.775281,2205,89,0.073000,46026.666666666664,9512438
20131223120000,45.382022,4039,89,0.055000,41413.33333333333,3888767
20131223121500,46.696629,4156,89,0.130000,47606.66666666667,1581844
20131223123000,53.561798,4767,89,0.082000,61460,3733221
20131223124500,50.314607,4478,89,0.083000,59553.33333333333,9869824
20131223130000,28.898876,2572,89,-0.009000,47233.33333333333,11698560
20131223131500,33.674157,2997,89,0.088000,31266.666666666668,9770155
20131223133000,-5.550562,-494,89,0.066000,31186.66666666667,15087692
20131223134500,7.022472,625,89,0.110000,47026.666666666664,3127250
20131223140000,29.393258,2616,89,0.069000,49286.66666666667,9117875
20131223141500,27.797753,2474,89,0.093000,48253.333333333336,4340503
20131223143000,8.471910,754,89,-0.029000,43706.666666666664,15871256
20131223144500,-2.112360,-188,89,0.020000,39346.666666666664,8929475
20131223150000,-17.067416,-1519,89,-0.176000,35326.666666666664,18439340
20131223151500,-53.303371,-4744,89,-0.276000,31213.333333333336,12854263
20131223153000,-64.393258,-5731,89,-0.332000,27020,12794158
20131223154500,-69.022472,-6143,89,-0.398000,22260.000000000004,12578215
20131223160000,-74.764045,-6654,89,-0.390000,17386.666666666668,14583312
20131223161500,-63.568182,-5594,88,-0.360000,12386.666666666668,12789963
20131223163000,-69.157303,-6155,89,-0.458000,8113.333333333334,11936436
20131223164500,-67.898876,-6043,89,-0.474000,4313.333333333334,9002708
20131223170000,-58.719101,-5226,89,-0.455000,1873.333333333334,2878618
20131223171500,-39.808989,-3543,89,-0.377000,26.666666666667,1850212
20131223173000,-19.056180,-1696,89,-0.407000,-393.333333333333,1990214
20131223174500,-5.213483,-464,89,-0.500000,-553.333333333333,23405223
20131224080000,-0.382022,-34,89,-0.171000,520,700930
20131224081500,-6.337079,-564,89,-0.116000,1020,689102
20131224083000,-9.876404,-879,89,-0.098000,1406.666666666666,596445
20131224084500,-8.022472,-714,89,-0.119000,1720,622421
20131224090000,-17.977528,-1600,89,-0.175000,4873.333333333334,569406
20131224091500,-13.741573,-1223,89,-0.079000,4406.666666666667,670061
20131224093000,-15.853933,-1411,89,-0.064000,17719.999999999996,770110
20131224094500,37.157303,3307,89,0.067000,9720,738015
20131224100000,6.943820,618,89,-0.040000,14906.666666666666,5300138
20131224101500,10.887640,969,89,0.151000,48246.66666666667,8211882
20131224103000,80.898876,7200,89,0.098000,46293.33333333333,10310296
20131224104500,36.483146,3247,89,0.076000,59973.333333333336,4897201
20131224110000,38.797753,3453,89,0.095000,39433.33333333333,12526847
20131224111500,40.022472,3562,89,0.117000,60726.66666666666,5820406
20131224113000,31.696629,2821,89,0.015000,60873.33333333334,10567582
20131224114500,0.921348,82,89,-0.003000,61746.666666666664,9654804
20131224120000,-1.168539,-104,89,-0.003000,62300,11542661
20131224121500,-1.359551,-121,89,-0.006000,61486.66666666667,11409845
20131224123000,-0.955056,-85,89,-0.003000,61900,10497580
20131224124500,0.550562,49,89,0.003000,61986.66666666667,10081475
20131224130000,0.876404,78,89,-0.003000,61360,11181362
20131224131500,-2.123596,-189,89,-0.018000,57566.666666666664,11020163
20131224133000,-7.033708,-626,89,-0.030000,57000,8397351
20131224134500,-7.685393,-684,89,-0.044000,51840,8362530
20131224140000,-8.011236,-713,89,-0.009000,52493.33333333333,1316317
20131224141500,-6.483146,-577,89,-0.044000,49913.33333333333,4670257
20131224143000,-20.235955,-1801,89,-0.097000,47260,7744321
20131224144500,-33.820225,-3010,89,-0.137000,42286.66666666667,8951683
20131224150000,-44.101124,-3925,89,-0.183000,38900,8277153
20131224151500,-49.404494,-4397,89,-0.189000,35773.33333333333,7800863
20131224153000,-54.786517,-4876,89,-0.252000,29846.666666666664,7839655
20131224154500,-63.438202,-5646,89,-0.354000,23193.333333333332,8938339
20131224160000,-70.426966,-6268,89,-0.408000,19560,9140686
20131224161500,-72.500000,-6380,88,-0.393000,14273.333333333332,7526850
20131224163000,-71.550562,-6368,89,-0.436000,9419.999999999998,5785980
20131224164500,-66.311111,-5968,90,-0.481000,4240.000000000001,6803510
20131224170000,-57.820225,-5146,89,-0.495000,1446.666666666667,5129001
20131224171500,-39.516854,-3517,89,-0.446000,86.666666666667,4919593
20131224173000,-20.101124,-1789,89,-0.522000,-420,5674223
20131224174500,-6.101124,-543,89,-1.000000,-546.666666666667,19140139
20131225080000,-0.292135,-26,89,0.261000,9026.666666666668,4691606
20131225081500,184.955056,16461,89,0.231000,17206.666666666668,5185929
20131225083000,175.561798,15625,89,0.217000,14153.333333333334,4099192
20131225084500,140.797753,12531,89,0.201000,18413.33333333333,4240478
20131225090000,137.337079,12223,89,0.199000,22973.33333333333,3034246
20131225091500,138.516854,12328,89,0.198000,33740,4641486
20131225093000,145.022472,12907,89,0.192000,36726.666666666664,8861151
20131225094500,126.348315,11245,89,0.189000,46313.33333333333,5552375
20131225100000,121.662921,10828,89,0.175000,48520,7016780
20131225101500,99.584270,8863,89,0.150000,52313.33333333333,3120097
20131225103000,66.887640,5953,89,0.061000,53860.00000000001,7002374
20131225104500,-3.258427,-290,89,-0.048000,56166.66666666667,7966782
20131225110000,8.460674,753,89,0.072000,52966.66666666667,4262789
20131225111500,22.898876,2038,89,0.091000,61500,9354401
20131225113000,44.786517,3986,89,0.081000,61960,4705323
20131225114500,25.303371,2252,89,0.043000,53846.66666666667,10688535
20131225120000,12.179775,1084,89,0.022000,57113.333333333336,12686569
20131225121500,18.314607,1630,89,0.084000,63999.999999999985,9226033
20131225123000,35.258427,3138,89,0.089000,60926.66666666667,8993229
20131225124500,34.404494,3062,89,0.098000,62560,9962138
20131225130000,34.831461,3100,89,0.084000,62020.00000000001,4307199
20131225131500,27.235955,2424,89,0.052000,61093.33333333334,11772542
20131225133000,12.887640,1147,89,-0.015000,61646.66666666667,10567923
20131225134500,16.269663,1448,89,0.057000,57573.33333333333,9783790
20131225140000,24.910112,2217,89,0.066000,39940.00000000001,4664585
20131225141500,23.415730,2084,89,0.086000,57840,3319329
20131225143000,52.000000,4628,89,0.119000,46046.666666666664,7018310
20131225144500,36.730337,3269,89,-0.022000,27026.666666666664,9051110
20131225150000,14.831461,1320,89,0.016000,14893.333333333334,2993151
20131225151500,17.157303,1527,89,0.070000,15246.666666666668,1009112
20131225153000,22.662921,2017,89,0.061000,16920,1350596
20131225154500,19.247191,1713,89,0.048000,12080,1019885
20131225160000,9.280899,826,89,0.000000,10040.000000000002,3181549
20131225161500,-1.112360,-99,89,0.015000,19826.66666666667,2909756
20131225163000,9.033708,804,89,0.013000,11546.666666666668,983095
20131225164500,-17.483146,-1556,89,-0.175000,5480,5387483
20131225170000,-40.853933,-3636,89,-0.326000,2253.333333333333,6076192
20131225171500,-38.696629,-3444,89,-0.341000,206.666666666667,3816739
20131225173000,-18.932584,-1685,89,-0.175000,-340,3055668
20131225174500,-2.033708,-181,89,0.000000,-580,3081874
20131226080000,0.000000,0,89,0.113000,4006.666666666667,1478137
20131226081500,10.921348,972,89,0.061000,6586.666666666667,688170
20131226083000,30.719101,2734,89,0.146000,10966.666666666668,1263517
20131226084500,66.325843,5903,89,0.158000,16973.333333333336,1410136
20131226090000,99.955056,8896,89,0.184000,26633.33333333333,2157828
20131226091500,125.831461,11199,89,0.185000,29173.33333333333,2732556
20131226093000,114.696629,10208,89,0.169000,29793.333333333336,1695862
20131226094500,116.842697,10399,89,0.189000,49206.66666666666,2880859
20131226100000,129.393258,11516,89,0.176000,45200,4489044
20131226101500,109.044944,9705,89,0.158000,43206.666666666664,2020743
20131226103000,77.573034,6904,89,0.061000,47606.66666666667,4238412
20131226104500,33.280899,2962,89,0.037000,54453.33333333333,7000879
20131226110000,21.528090,1916,89,0.076000,44760,1141923
20131226111500,23.786517,2117,89,0.076000,53306.666666666664,1611413
20131226113000,34.640449,3083,89,0.083000,53946.66666666667,872255
20131226114500,40.719101,3624,89,0.088000,48266.66666666666,2221779
20131226120000,26.584270,2366,89,0.087000,55740,964239
20131226121500,32.179775,2864,89,0.062000,57240,6923351
20131226123000,29.932584,2664,89,0.074000,54200,1112522
20131226124500,29.842697,2656,89,0.077000,49820,1762368
20131226130000,33.483146,2980,89,0.079000,44873.333333333336,1209537
20131226131500,31.584270,2811,89,0.066000,46573.33333333333,1408846
20131226133000,36.876404,3282,89,0.080000,40793.33333333333,1222377
20131226134500,26.573034,2365,89,0.014000,38446.66666666667,1863489
20131226140000,21.325843,1898,89,0.057000,43433.33333333333,2823072
20131226141500,19.853933,1767,89,0.057000,36840,3188097
20131226143000,7.797753,694,89,0.055000,46320,2231355
20131226144500,9.775281,870,89,-0.018000,41126.66666666667,4558900
20131226150000,-22.348315,-1989,89,-0.129000,31906.66666666667,7720400
20131226151500,-48.393258,-4307,89,-0.366000,26480.000000000004,8742308
20131226153000,-60.179775,-5356,89,-0.277000,11766.666666666666,7752397
20131226154500,-43.842697,-3902,89,-0.079000,11260,1996416
20131226160000,-12.449438,-1108,89,-0.015000,12366.666666666664,1182004
20131226161500,0.887640,79,89,0.000000,11900,2024007
20131226163000,-19.831461,-1765,89,-0.168000,5500,3500105
20131226164500,-36.449438,-3244,89,-0.121000,5880,2079198
20131226170000,-8.303371,-739,89,-0.153000,913.333333333333,1944834
20131226171500,-29.561798,-2631,89,-0.483000,-180,4273699
20131226173000,-21.089888,-1877,89,-0.737000,-513.333333333333,7230330
20131226174500,-7.539326,-671,89,-1.000000,-380,22104386
20131227080000,-0.550562,-49,89,-0.062000,1333.333333333333,862794
20131227081500,-8.674157,-772,89,-0.056000,3073.333333333334,600705
20131227083000,-2.426966,-216,89,-0.012000,2520,649306
20131227084500,-6.550562,-583,89,-0.012000,6180,611315
20131227090000,6.719101,598,89,0.048000,4326.666666666666,635677
20131227091500,5.191011,462,89,0.000000,4686.666666666666,565813
20131227093000,2.595506,231,89,0.052000,8846.666666666668,620528
20131227094500,19.483146,1734,89,0.064000,7960,587551
20131227100000,16.752809,1491,89,0.058000,7566.666666666668,594954
20131227101500,14.775281,1315,89,0.047000,10893.333333333334,660167
20131227103000,23.865169,2124,89,0.085000,12720,662375
20131227104500,36.235955,3225,89,0.095000,13473.333333333332,589998
20131227110000,41.359551,3681,89,0.105000,16626.666666666668,646419
20131227111500,47.033708,4186,89,0.122000,22593.333333333336,783764
20131227113000,66.404494,5910,89,0.125000,25586.66666666667,756610
20131227114500,68.168539,6067,89,0.128000,21640,893953
20131227120000,59.573034,5302,89,0.113000,16573.333333333332,611174
20131227121500,48.146067,4285,89,0.101000,15053.333333333332,508169
20131227123000,42.359551,3770,89,0.103000,15833.333333333334,574644
20131227124500,46.595506,4147,89,0.110000,15913.333333333332,802880
20131227130000,46.269663,4118,89,0.106000,14813.333333333332,808868
20131227131500,42.640449,3795,89,0.101000,14893.333333333332,622397
20131227133000,41.235955,3670,89,0.109000,20173.333333333336,652200
20131227134500,51.505618,4584,89,0.115000,17946.666666666664,874917
20131227140000,47.348315,4214,89,0.096000,14920,684701
20131227141500,37.988764,3381,89,0.092000,15853.333333333332,837131
20131227143000,35.943820,3199,89,0.098000,14573.333333333332,687596
20131227144500,39.719101,3535,89,0.102000,13880.000000000004,602635
20131227150000,37.719101,3357,89,0.093000,12806.666666666668,586833
20131227151500,32.966292,2934,89,0.088000,9080,764290
20131227153000,24.651685,2194,89,0.064000,7206.666666666666,645203
20131227154500,14.573034,1297,89,0.043000,8220,613579
20131227160000,11.561798,1029,89,0.054000,6373.333333333334,631412
20131227161500,9.730337,866,89,0.039000,5260,777769
20131227163000,2.089888,186,89,-0.035000,3413.333333333333,1719756
20131227164500,-12.651685,-1126,89,-0.214000,1000,787724
20131227170000,-12.898876,-1148,89,-0.265000,-113.333333333333,946314
20131227171500,-14.966292,-1332,89,-0.882000,-386.666666666667,9443869
20131227173000,-10.370787,-923,89,-0.857000,-480,11433200
20131227174500,-3.719101,-331,89,-1.000000,-413.333333333333,29055273
20131228080000,-0.359551,-32,89,0.036000,2160,570442
20131228081500,0.932584,83,89,0.030000,2786.666666666667,548782
20131228083000,-0.325843,-29,89,-0.142000,2626.666666666667,548536
20131228084500,-9.168539,-816,89,0.024000,4533.333333333333,604261
20131228090000,10.808989,962,89,0.067000,11706.666666666668,779737
20131228091500,56.460674,5025,89,0.166000,22186.666666666664,858116
20131228093000,100.730337,8965,89,0.150000,27846.666666666664,1629716
20131228094500,104.820225,9329,89,0.172000,36860,1090888
20131228100000,112.235955,9989,89,0.164000,34746.66666666667,735319
20131228101500,96.786517,8614,89,0.155000,31293.333333333336,805296
20131228103000,80.438202,7159,89,0.142000,34026.666666666664,849959
20131228104500,70.123596,6241,89,0.115000,25013.333333333336,763398
20131228110000,65.325843,5814,89,0.101000,13673.333333333334,648831
20131228111500,33.876404,3015,89,0.095000,14966.666666666664,596345
20131228113000,43.808989,3899,89,0.100000,14553.333333333332,654538
20131228114500,35.011236,3116,89,0.052000,9113.333333333332,611458
20131228120000,17.044944,1517,89,0.062000,6813.333333333333,662941
20131228121500,9.640449,858,89,0.071000,19540,551502
20131228123000,42.460674,3779,89,0.112000,24266.666666666668,602398
20131228124500,60.101124,5349,89,0.128000,22120,749606
20131228130000,69.741573,6207,89,0.130000,18373.33333333333,669249
20131228131500,61.157303,5443,89,0.113000,20160,681223
20131228133000,56.359551,5016,89,0.117000,19266.666666666664,595915
